constellation,constellation_pattern,modulus,class,window,statistic,g,n_obs,empirical,predicted,predicted_wheel_only,se,z,z_wheel_only,class_mod_6,class_mod_30,class_mod_7,class_mod_11,dist_to_mult_7,dist_to_mult_11,paper_direction,text
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_2,,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 2) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_4,,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 4) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_6,,2835,0.249735,0.256966,0.270815,0.00817619,-0.8843,-2.578,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 6) is 0.2497 vs predicted 0.257; z = -0.9."
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_12,,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 12) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_18,,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 18) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,p_gap_30,,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: P(gap = 30) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,2,2835,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 2 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,12,2127,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 12 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,30,2007,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 30 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,48,1612,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 48 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,72,1338,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 72 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,120,931,0.0655209,0.0679074,0.0711377,0.00812737,-0.2936,-0.6911,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 120 is 0.06552 vs predicted 0.06791; z = -0.3."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,210,440,0.0590909,0.0682189,0.0707749,0.0108434,-0.8418,-1.078,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 210 is 0.05909 vs predicted 0.06822; z = -0.8."
sexy,"(0,6)",2310,487,1e7-1e8,hazard,360,164,0,0,0,0,,,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: hazard of the next pair at gap 360 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,487,1e7-1e8,autocorr_lag1,,2834,-0.00595861,0,0,0.01672,-0.3564,-0.3564,1,7,4,3,3,3,,"Sexy primes (p, p+6), class 487 mod 2310, window 1e7-1e8: lag-1 autocorrelation of consecutive normalized gaps is -0.0060 (hazard model predicts 0); z = -0.4."
sexy,"(0,6)",2310,493,1e7-1e8,mean_norm_gap,,2767,1.11422,1.13384,1.14722,0.0202822,-0.9677,-1.627,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: mean normalized gap runs 11.4% long; model predicts 13.4% long; z = -1.0."
sexy,"(0,6)",2310,493,1e7-1e8,var_norm_gap,,2767,1.08219,0.990367,0.948954,0.0543741,1.689,2.45,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: variance of the normalized gap is 1.082 vs predicted 0.9904; z = +1.7."
sexy,"(0,6)",2310,493,1e7-1e8,skew_norm_gap,,2767,1.84389,1.96652,1.99117,0.105343,-1.164,-1.398,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: skewness of the normalized gap is 1.844 vs predicted 1.967; z = -1.2."
sexy,"(0,6)",2310,493,1e7-1e8,kurt_norm_gap,,2767,4.39576,5.48533,5.68391,0.781676,-1.394,-1.648,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: excess kurtosis of the normalized gap is 4.396 vs predicted 5.485; z = -1.4."
sexy,"(0,6)",2310,493,1e7-1e8,p_tail_2x,,2767,0.127936,0.121607,0.128212,0.00648847,0.9754,-0.04253,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap > 2x class mean) is 0.1279 vs predicted 0.1216; z = +1.0."
sexy,"(0,6)",2310,493,1e7-1e8,p_tail_3x,,2767,0.0498735,0.0446816,0.0454365,0.00419881,1.237,1.057,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap > 3x class mean) is 0.04987 vs predicted 0.04468; z = +1.2."
sexy,"(0,6)",2310,493,1e7-1e8,p_tail_5x,,2767,0.00361402,0.00463261,0.0046582,0.00118516,-0.8595,-0.881,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap > 5x class mean) is 0.003614 vs predicted 0.004633; z = -0.9."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_2,,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 2) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_4,,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 4) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_6,,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 6) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_12,,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 12) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_18,,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 18) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,p_gap_30,,2767,0.0509577,0.0558048,0.0616951,0.00408842,-1.186,-2.626,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: P(gap = 30) is 0.05096 vs predicted 0.0558; z = -1.2."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,2,2767,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 2 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,12,2566,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 12 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,30,2383,0.0591691,0.0640474,0.0715846,0.00473519,-1.03,-2.622,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 30 is 0.05917 vs predicted 0.06405; z = -1.0."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,48,2097,0.0758226,0.0639828,0.0715095,0.0058468,2.025,0.7377,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 48 is 0.07582 vs predicted 0.06398; z = +2.0."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,72,1592,0,0,0,0,,,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 72 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,120,1039,0.0587103,0.0679116,0.0711506,0.00718623,-1.28,-1.731,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 120 is 0.05871 vs predicted 0.06791; z = -1.3."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,210,514,0.0661479,0.0682513,0.0708187,0.011113,-0.1893,-0.4203,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 210 is 0.06615 vs predicted 0.06825; z = -0.2."
sexy,"(0,6)",2310,493,1e7-1e8,hazard,360,198,0.0555556,0.0652546,0.0703701,0.0162461,-0.597,-0.9119,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: hazard of the next pair at gap 360 is 0.05556 vs predicted 0.06525; z = -0.6."
sexy,"(0,6)",2310,493,1e7-1e8,autocorr_lag1,,2766,0.0125776,0,0,0.0180257,0.6978,0.6978,1,13,3,9,3,2,,"Sexy primes (p, p+6), class 493 mod 2310, window 1e7-1e8: lag-1 autocorrelation of consecutive normalized gaps is +0.0126 (hazard model predicts 0); z = +0.7."
sexy,"(0,6)",2310,503,1e7-1e8,mean_norm_gap,,2870,1.13701,1.12197,1.13623,0.0200921,0.7485,0.039,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: mean normalized gap runs 13.7% long; model predicts 12.2% long; z = +0.7."
sexy,"(0,6)",2310,503,1e7-1e8,var_norm_gap,,2870,1.14967,0.981364,0.946329,0.0596551,2.821,3.409,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: variance of the normalized gap is 1.15 vs predicted 0.9814; z = +2.8."
sexy,"(0,6)",2310,503,1e7-1e8,skew_norm_gap,,2870,1.89117,1.9742,1.99947,0.149878,-0.554,-0.7226,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: skewness of the normalized gap is 1.891 vs predicted 1.974; z = -0.6."
sexy,"(0,6)",2310,503,1e7-1e8,kurt_norm_gap,,2870,5.17854,5.49884,5.69721,1.36543,-0.2346,-0.3799,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: excess kurtosis of the normalized gap is 5.179 vs predicted 5.499; z = -0.2."
sexy,"(0,6)",2310,503,1e7-1e8,p_tail_2x,,2870,0.13101,0.127334,0.124298,0.00631785,0.5819,1.063,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap > 2x class mean) is 0.131 vs predicted 0.1273; z = +0.6."
sexy,"(0,6)",2310,503,1e7-1e8,p_tail_3x,,2870,0.0505226,0.0461317,0.046981,0.00399057,1.1,0.8875,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap > 3x class mean) is 0.05052 vs predicted 0.04613; z = +1.1."
sexy,"(0,6)",2310,503,1e7-1e8,p_tail_5x,,2870,0.00348432,0.00485112,0.00483545,0.00115912,-1.179,-1.166,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap > 5x class mean) is 0.003484 vs predicted 0.004851; z = -1.2."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_2,,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 2) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_4,,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 4) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_6,,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 6) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_12,,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 12) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_18,,2870,0.0630662,0.0641105,0.0716608,0.00463241,-0.2254,-1.855,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 18) is 0.06307 vs predicted 0.06411; z = -0.2."
sexy,"(0,6)",2310,503,1e7-1e8,p_gap_30,,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: P(gap = 30) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,2,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 2 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,12,2870,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 12 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,30,2354,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 30 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,48,2170,0.0672811,0.0639824,0.0715095,0.00562458,0.5865,-0.7518,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 48 is 0.06728 vs predicted 0.06398; z = +0.6."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,72,1662,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 72 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,120,1089,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 120 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,210,591,0.0761421,0.0682485,0.0708188,0.0109405,0.7215,0.4866,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 210 is 0.07614 vs predicted 0.06825; z = +0.7."
sexy,"(0,6)",2310,503,1e7-1e8,hazard,360,204,0,0,0,0,,,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: hazard of the next pair at gap 360 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,503,1e7-1e8,autocorr_lag1,,2869,0.00990071,0,0,0.0199201,0.497,0.497,5,23,6,8,1,3,,"Sexy primes (p, p+6), class 503 mod 2310, window 1e7-1e8: lag-1 autocorrelation of consecutive normalized gaps is +0.0099 (hazard model predicts 0); z = +0.5."
sexy,"(0,6)",2310,521,1e7-1e8,mean_norm_gap,,2798,0.85119,0.850891,0.83278,0.0191804,0.01558,0.9598,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: mean normalized gap runs 14.9% short; model predicts 14.9% short; z = +0.0."
sexy,"(0,6)",2310,521,1e7-1e8,var_norm_gap,,2798,1.01736,0.939601,0.886422,0.0467901,1.662,2.798,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: variance of the normalized gap is 1.017 vs predicted 0.9396; z = +1.7."
sexy,"(0,6)",2310,521,1e7-1e8,skew_norm_gap,,2798,1.88027,2.07021,2.16976,0.0944936,-2.01,-3.064,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: skewness of the normalized gap is 1.88 vs predicted 2.07; z = -2.0."
sexy,"(0,6)",2310,521,1e7-1e8,kurt_norm_gap,,2798,4.42495,5.99581,6.53066,0.656121,-2.394,-3.209,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: excess kurtosis of the normalized gap is 4.425 vs predicted 5.996; z = -2.4."
sexy,"(0,6)",2310,521,1e7-1e8,p_tail_2x,,2798,0.160114,0.151731,0.152466,0.00705913,1.188,1.083,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap > 2x class mean) is 0.1601 vs predicted 0.1517; z = +1.2."
sexy,"(0,6)",2310,521,1e7-1e8,p_tail_3x,,2798,0.0757684,0.0715561,0.07767,0.00498162,0.8456,-0.3817,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap > 3x class mean) is 0.07577 vs predicted 0.07156; z = +0.8."
sexy,"(0,6)",2310,521,1e7-1e8,p_tail_5x,,2798,0.0110793,0.0126775,0.0162609,0.00192135,-0.8318,-2.697,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap > 5x class mean) is 0.01108 vs predicted 0.01268; z = -0.8."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_2,,2798,0.0757684,0.0641104,0.0716607,0.00488729,2.385,0.8405,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 2) is 0.07577 vs predicted 0.06411; z = +2.4."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_4,,2798,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 4) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_6,,2798,0.225876,0.240436,0.251342,0.00801475,-1.817,-3.177,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 6) is 0.2259 vs predicted 0.2404; z = -1.8."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_12,,2798,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 12) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_18,,2798,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 18) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,p_gap_30,,2798,0.0396712,0.0413257,0.04494,0.00363214,-0.4555,-1.451,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: P(gap = 30) is 0.03967 vs predicted 0.04133; z = -0.5."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,2,2798,0.0757684,0.0641104,0.0716607,0.00488729,2.385,0.8405,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 2 is 0.07577 vs predicted 0.06411; z = +2.4."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,12,1954,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 12 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,30,1805,0.0614958,0.0639722,0.0714956,0.00557969,-0.4438,-1.792,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 30 is 0.0615 vs predicted 0.06397; z = -0.4."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,48,1508,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 48 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,72,1319,0.0591357,0.0709187,0.0713132,0.00644952,-1.827,-1.888,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 72 is 0.05914 vs predicted 0.07092; z = -1.8."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,120,960,0.0708333,0.067919,0.0711376,0.00808797,0.3603,-0.03762,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 120 is 0.07083 vs predicted 0.06792; z = +0.4."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,210,410,0,0,0,0,,,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 210 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,521,1e7-1e8,hazard,360,132,0.0681818,0.065172,0.0702757,0.0214178,0.1405,-0.09776,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: hazard of the next pair at gap 360 is 0.06818 vs predicted 0.06517; z = +0.1."
sexy,"(0,6)",2310,521,1e7-1e8,autocorr_lag1,,2797,0.0152087,0,0,0.0197175,0.7713,0.7713,5,11,3,4,3,4,,"Sexy primes (p, p+6), class 521 mod 2310, window 1e7-1e8: lag-1 autocorrelation of consecutive normalized gaps is +0.0152 (hazard model predicts 0); z = +0.8."
sexy,"(0,6)",2310,523,1e7-1e8,mean_norm_gap,,2794,1.05836,1.0899,1.10552,0.0188491,-1.674,-2.502,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: mean normalized gap runs 5.8% long; model predicts 9.0% long; z = -1.7."
sexy,"(0,6)",2310,523,1e7-1e8,var_norm_gap,,2794,1.00854,0.981979,0.957385,0.0510629,0.5202,1.002,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: variance of the normalized gap is 1.009 vs predicted 0.982; z = +0.5."
sexy,"(0,6)",2310,523,1e7-1e8,skew_norm_gap,,2794,1.8961,1.94817,1.96379,0.190361,-0.2735,-0.3556,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: skewness of the normalized gap is 1.896 vs predicted 1.948; z = -0.3."
sexy,"(0,6)",2310,523,1e7-1e8,kurt_norm_gap,,2794,5.66016,5.43877,5.53393,1.9674,0.1125,0.06416,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: excess kurtosis of the normalized gap is 5.66 vs predicted 5.439; z = +0.1."
sexy,"(0,6)",2310,523,1e7-1e8,p_tail_2x,,2794,0.131353,0.130555,0.134521,0.00645078,0.1237,-0.4912,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap > 2x class mean) is 0.1314 vs predicted 0.1306; z = +0.1."
sexy,"(0,6)",2310,523,1e7-1e8,p_tail_3x,,2794,0.0458125,0.0489755,0.0491315,0.00386362,-0.8187,-0.8591,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap > 3x class mean) is 0.04581 vs predicted 0.04898; z = -0.8."
sexy,"(0,6)",2310,523,1e7-1e8,p_tail_5x,,2794,0.00393701,0.00554861,0.00551291,0.00116689,-1.381,-1.351,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap > 5x class mean) is 0.003937 vs predicted 0.005549; z = -1.4."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_2,,2794,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 2) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_4,,2794,0.0644238,0.0641104,0.0716607,0.00473732,0.06615,-1.528,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 4) is 0.06442 vs predicted 0.06411; z = +0.1."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_6,,2794,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 6) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_12,,2794,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 12) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_18,,2794,0.0626342,0.0599719,0.06649,0.00478042,0.5569,-0.8066,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 18) is 0.06263 vs predicted 0.05997; z = +0.6."
sexy,"(0,6)",2310,523,1e7-1e8,p_gap_30,,2794,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: P(gap = 30) is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,2,2794,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 2 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,12,2614,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 12 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,30,2259,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 30 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,48,1986,0.0599194,0.063949,0.0714724,0.00541652,-0.7439,-2.133,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 48 is 0.05992 vs predicted 0.06395; z = -0.7."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,72,1621,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 72 is 0 vs predicted 0; z undefined."
sexy,"(0,6)",2310,523,1e7-1e8,hazard,120,1127,0,0,0,0,,,1,13,5,6,2,5,,"Sexy primes (p, p+6), class 523 mod 2310, window 1e7-1e8: hazard of the next pair at gap 120 is 0 vs predicted 0; z undefined."
